ID,review_body,sentiment
50256,Took awhile to get here and the usability of this program was very time consuming and confusing to get started. The questions in the program are not the best. Probably not the fault of the seller. Would no recommend this to anyone else.,neutral
106372,I don't have too much to say about this product.  I have still having problems learning all the aspects of using it.  I don't have a lot of time to spend on it so that may not be a fair assessment.,neutral
71310,"I haven't tried it too much, so I don't feel I want to rate it too low.  I am new to digital scrapbooking.",neutral
18343,It's okay.  microsoft stopeed being great a long time ago,neutral
64448,Not the Architect product I was looking for. Good for the untrained person that wants to see what there minds eye cannot .,neutral
123900,"the usual bizarre symantec product, it works after a fashion, and if you must be able to make a restoration of an entire drive, then this is probably your best deal. If you just want to backup some files, you may want to look elsewhere",neutral
115463,If you are looking for software that suppports Hybrid SLI look else where. I have to switch off my discrete GPU and even then there are some issues with the display. I am very disappointed.,neutral
88448,"Gift for my husband.  He could not download it on his computer.  I did download it on mine.  We both have the same operating systems.  The game is OK, not exciting.",neutral
110666,This game is ok.  It doesn't run right on my window's vista program. My little one has watched it a couple of times and that is it.,neutral
56732,"If you are looking up ratings on this product, please, walk back to your time machine and come back to the present.",neutral
47791,"It works once you get some kind of training, the one I purchased did not come with any book instructions.",neutral
26959,Well I did it... And it was quite an experience.. I think one day I'll write a book about it...,neutral
88641,older game than i thought. play is slow and time consuming. wasn't what i expected. been playing other games and just did a look see.,neutral
64817,Primarily bought this to upgrade. I did play around with it though.  It's a decent rendering and animation program.  You cannot build models with it you merely modify their position and their look.,neutral
126922,The software only allows you to install the software for one state without paying a lot extra.   It is unfair to those who have income in more than one state and have to file in two states.   I think it is petty of Turbotax.,neutral
30015,I had always used Pure before and when this year is up will go back to it.  This is okay and effective it just did not install as seemlessly as pure did and I followed instructions.,neutral
29840,Helped me a little.  I took a trip to Paris and was not very good at speaking the language. Could have had a lot to do with my Southern accent. LOL,neutral
111109,I have only had limited time to work with the Living Cookbook so am still feeling my way around it.,neutral
20895,great book - I learned a lot.,neutral
7289,"It's OK. It claims far too much of my attention, however. Just do your damn job and shut up.",neutral
59528,"Windows is Windows, and much has already been written about 8. My only complaint about this package was it took a magnifying glass to read the license code. Another Microsoft feature?",neutral
72360,This version of Turbo Tax worked OK. Really too bad the tax system is so complicated that it is necessary to use a computer program to file your taxes.,neutral
94706,"1.0 When it arrived, there was no activation code accompanying it,so I emailed Milestone Professional and they gave me one.<br />2.0 I have no problem using it. It is ok.",neutral
117932,This piece of software was over the top for what I was looking for.  I simply wanted to track spending on a spreadsheet of some sort and then move on to creating a budget.  I ended up having to order Microsoft Office after all to get Excel.,neutral
102307,I replaced my Quicken 2009 Home and Business with this 2011 Deluxe and would not have purchased it if a comparison of the two had been available. The 2011 does not have the capabilities I was looking for.,neutral
112589,Not as good as all of the other B. Sokal stuff. Lips dont move on characters speeking parts.,neutral
74569,It is hard to figure out how to install the software.  It took too much playing around.  Usually installation process is very simple.  Haven't used the software enough to comment on its utility.,neutral
69072,It is not what I was looking for and it is too complicated for this old lady.I like the Family tree Maker Better.,neutral
91063,Not as user-friendly as I would expect. So I'm not using it. Simple dimensioned lines that connect at right angles is what I was looking for,neutral
107496,I was looking for a greeting card software program.  This program was far to complicated for my needs so I returned it to Amazon and they refunded my money without any problems.  Thanks Amazon!,neutral
133383,"alright, i got this about a month ago and, i found it WAY too expensive. this is more than most peoples computers are. unless youre a professional desighner, and have a big check book, toss this out",neutral
118576,It did not really provide what I was looking for very well: calligraphic fonts.  There were some script fonts that I liked.,neutral
58703,"Took a while to install and get to run properly.  During game conclusion, 1 game still shows as open not able to play.  Would not spend money to purchase again.",neutral
76223,Its okay software however I was disappointed when the first thing I read was use an accountant to learn how to set this up.  Also only need it for payroll and taxes and that is not what this is for so its a bit misleading.,neutral
49062,It served the purpose for me in updating my Netbook from Windows XP as Microsoft is stopping updates to this operating system. From Windows Vista I then upgraded to Windows 7 Home premium for my Netbook.,neutral
68486,"I had trouble loading it on my laptop, took a few times, seems to be working fine now.  Might have been my fault.",neutral
42770,seems to be o.k. so far  just started it and am aable to understand what is going on and what I am looking for,neutral
90849,Have trouble loading it.  I like the older versions better.  I don't want to track stock etc.<br />Just simple bookkeeping for taxes.  Don't need all the other bells & stuff.  Difficult to contact them.,neutral
108279,"Although this product is easy to use, it is flimsy. My first one broke apart. I bought this one as a replacement. You have to handle with care.",neutral
85152,We have used Turbo Tax for many years. Never had a problem first getting disk to install upgrade and import. Thus year took forever.,neutral
43557,This is the system refurbishers version not OEM.<br />This makes a difference as you need a xp or Vista license to use<br />It should be OK for my purpose,neutral
62095,Harder to navigate on some things. Liked by 2010 version better. Harder to find checks and info on them. Prefer older version more. Old version no longer supported on quickbooks tax service.,neutral
132913,McAfee firewall puts out its fair share of false alarms.<BR>I would recommend Tiny Software Personal Firewall over this product.,neutral
42876,My eldest daughter commented that it is a lot of reading thus far and has not gotten to the actual work.  I 'll have to go through these myself to add to these statements.  Untill such time please look foward to an update.,neutral
90051,"I was looking for a program to create and convert pdf files, not having much luck doing that with this product.  Maybe this product is good for something that I am not using it for.  Doesn't seem worth the price and I even got it on a gold box deal.",neutral
99616,"I recieved the software with its platic case broken. The shipping cardboard box looked fine, so it is hard to blame the damage on the shipping. The software installs well and founctions as expected.",neutral
87089,"This one is just okay, not as much fun as advertised.  My grandaughter liked it though.<br />I have better hidden object games.",neutral
36278,Does't work well with my business. I like QuickBooks better.,neutral
17732,This program is ok. It only allowed us to do 9 lessons and would not move onto the final lessons. Luckily the final lessons are on symbols that you dont use much. It does help out with increasing your speed and bringing down your errors.,neutral
80000,"Installed WIndows 8 on a SSD, went ok. Windows 8 is made for touch interface, It's horrible on a none touch computer, especially if you are using a large monitor.<br />I went back to using windows 7.",neutral
89023,"It worked fine with Vista, not so in windows 7.<br />The resolution took a long time working with a nice guy in India.",neutral
1492,"My buddy didnt like how the image is cut up as it doesn't look that great on the ps4 eventhough the amazon image looks good, so we just put it on his laptop and it looks badass now",neutral
82354,Windows 8 is very hard to get adapted to without buying a desktop tool to make it look like windows 7.,neutral
65087,Just another quickbooks update. Nothing special. A tad confusing because it looks a little different than the older version. Oh well had to uprade.,neutral
66888,DID NOT ACTUALLY TRY IT .PUT IN COMPUTER DID NOT FIND PROGRAM LOOKED AT DISC IT LOOKED BLANK HAD TO SEND BACK I BOUGHT WEBROOT FROM WEB DOWNLOADED IT DIRECTLY $20 .,neutral
30981,"it's ok, could do with faster processing when changing hdmi and there's a horrible hiss all the time, could have been much better with a little thought, also the software needs some changing and better ui for advanced things",neutral
48354,A whole new way to do things! Very difficult to look back at previous transactions. Confusion galore when trying to download transactions with the bank.,neutral
81220,"I previously had Office 2007 and I only upgraded to Office Home and Business 2010 because I wanted OneNote. In doing so, the program took away 2007 Publisher.  Had I known this I would have purchased a stand alone OneNote program.",neutral
124591,"This version does not have anything extra just word, excel, power point, one note. They charge more for the version with outlook",neutral
35971,"I enjoy hidden object games. This one is okay, and I am sure fun for younger ages. So it's a great game for the patient young folks?  I do recommend it.",neutral
102746,"It's an alright video making software, that's the only reason I bought it.  It took a min to figure out you had to convert the video file to upload to youtube or facebook though. That's the only reason I give it 3 stars.",neutral
67660,It's almost identical to the earlier version.  The three deck poker was not included.  I had wanted to practice this game for my next trip to Vegas.,neutral
104164,This product didn't work with my version 14 of Pinnacle Studio so I was forced to buy their Dazzle product. This should work OK if you have an earlier version of Studio.,neutral
14354,it does not work for the next year.  Always we have to pay again and again for the same software. Only change of &#34;look and feel&#34;.  Its a scam.  This software should work at least for 3 years.,neutral
8612,looks like very poor package,neutral
123633,"While I liked the many options Roxio provided with Suite 10, installation took a long time, and the program takes a lot of memory to run. It works better when you limit features.",neutral
99733,Inventory is very difficult to use in quickbooks... i would only recommend QB if you do not have inventory to track.  For small businesses or simple checking needs this should work.,neutral
27255,adobe software used to be way better... now it's just ok,neutral
35323,Small and generic looking.,neutral
104622,"did anyone besides me take a look at the warnings and have to look back at them again? \\""Warning children under 8 can choke on uninflated balloons\\"" WTF?",neutral
29007,"Wasted MONEY, as soon as I install it, it directed me to Avg 2015. A waste and not fair.",neutral
102066,"I found that this distro does not contain an installer, and I was disappointed. If I had looked through the Gentoo forum, I would have known. Otherwise, there are many available functions of interest.",neutral
38723,Not intuitive.... Had to go out and purchase expensive book to even begin to use the simplest features. I imagine this will be helpful for my business eventually.,neutral
43439,"if you really want to get into this as a beginner then you better get some thing other than what comes in the box. try you tube or go to quickbooks, they have an 800 page book of instructions.",neutral
14599,"If you are looking for the full version of Photoshop, this is not it.  If you are just looking to touch up a few personal photos, this does the job.",neutral
57860,"Well its ok, I like vista better for vids and pics and vista just works better, and the only reason I went to 7 is for the ram advangage of having more then 4 gigs of ram. Outher then that I like vista better then 7",neutral
13740,"Looks like Norton has rolled all their products into one!  Not good, like 360 all over again!  No disk included!  Very let down!  I have been using Norton since DOS days!",neutral
80945,I haven't had a chance to really  use it.  I like the old version better. hope to get to use it for scrapbooking,neutral
80254,"I was looking for an advanced layout for Mahjong tiles and games.  I thought this was it, it wasn't!  A little disappointed with layout and games available on this disc.  Seems a bit elementary in design and setup.",neutral
5776,I didn't get to use it. My computer broke down completely and I could not boot from this disc.,neutral
101802,I find this program ok.  It is not as simple to make a video as the manual states.  I still do not understand the verbiage.,neutral
120660,"Works ok, however, you cannot quickly turn it off when necessary.  Seems to be a bit of a memory hog.  I no longer use this product.",neutral
122470,"I wanted something that would show me step by step how to do math problems.  I did not find this product to be what I needed.  When researching this product, I got the impression it was what I was looking for.  I am disappointed in my purchase.",neutral
38795,Software is fine price is ok,neutral
80130,It is OK. There are things that do not work well and some things that work fine. The price is a little high for what you get.,neutral
54269,"Once I figure out how this works it looks like it will be very cool, then it will get four possibly five stars.",neutral
45019,Not sure what the love affair is with this brand. I thought the games were just OK and not really to challenging. Might be better for a beginner. Would not order this brand line again.,neutral
91564,TURBO TAX BASIC FOR YEAR 2006.It was for federal only. I could't get state to download. The Federal was ok BUT I HAD TO ORDER ANOTHER ONE  TO GET THE STATE.<br /><br />DON,neutral
103237,The vocabulary is fairly extensive and I like that you can download a cd for your mp3 player to listen to. Good product,neutral
71407,"This product is okay; however, the security level is just not enough for many different types of searches.  Additional security is needed when purchasing this item.",neutral
82467,I had to load it on an old XP machine and will try to copy the recipes over to my Vista machine and into Cook'n.,neutral
94966,"I thought I was purchasing a brand new game, and when I opened it and looked at the disc, there were finger prints all over the disc. The game works fine, I'm just not pleased with discovering it was used.",neutral
23791,"Bought by mistake, looking for 360.",neutral
68777,I really haven't used since I really bought it.  I trust others it will do fine when I need it until that time it is ok.,neutral
62491,"Game is just OK. Some graghics are nice (scenery), others are out-dated (people). Mouths do not move. The story is a who done it. To many questions asked by the detective. I knew who did it half way through the game.",neutral
101940,I was in charge of billing for an organization and they used QuickBooks so I got myself a copy.  Talk about convoluted and difficult...  I think I spent an entire week trying to figure out how to use this software.,neutral
122282,"It's hard to find refined Christian clip-art & I don't see that this is that.  It's basic clip-art from years ago.  If you're looking for fine and beautiful Christian clip-art, this product is NOT it.",neutral
7912,Not as easy to use as other scrapbook software still trying to download other pages for scrapbook as there are only a couple.  Other scrapebook pages in other software contain many more pages without having to download.,neutral
95584,Well everything is ok exept for the fact that when i add a video of good quality it shows up like i recorded the video on a really old phone with super bad quality and the video keeps buffering ;/,neutral
33346,"I had hoped for a more dynamic version, closer the professional version I used in college.  This is a fair version though basic & simplistic.",neutral
101812,"there was no  key code with the cd, so it is of no use to me... and i was so looking forward to having a good copy of Works on my computer.",neutral
32490,Work ok used only on old xp computors,neutral
10111,Ok. Only upgraded since they make you every 3 yrs to get the download service.,neutral
37234,"Eh it was okay. I'll save it for my nephew, he'll probably like it.",neutral
99544,Everything you need is in the box. Easy to set up and use.   I did find that the cable connections to the converter are not the most secure and caused a little time waste to diagnose the lack of getting a video signal.  Shipping took ten days :(,neutral
96684,A book of instructions.  Have not had time to read so have not used the program.  I thought I was getting a new and improved version.,neutral
74748,"This product is ok. It teaches the material in a way to make it more challenging. For example, a teacher could teach the math in two steps (cheat) where this program makes the child do several confusing steps. I wouldn't buy it.",neutral
122253,"Quoted from the readme: \\""This version of Turok will run only on 3Dfx-based Voodoo Rush cards.\\""    If you do NOT own a system with this card, do NOT buy this game.",neutral
50995,i find 97 helpfull and i like the way i can manuver around with ease also the way it looks,neutral
113554,This program is ok .... after you get it set up.  Took me 2 emails and a couple of internet downloads to get it to work properly.,neutral
105521,Moving back and forth between I Photo and Photo Shop and is too complicated. Spoken tutorial too rapid and should be written form so begginners can follow.  Photoshop Delux was much easier to use with Mac. Not satisfied!,neutral
134266,"Hello,  Please take out my review. I was wrong. Galapagos Islands info is great, I just looked for it not carefully enough.<br />My apologies.",neutral
72473,"Windows 7 is more than OK.  I purchased this OS to install on a new laptop replacing Windows 8, only to find out that it wasn't possible to &#34;downgrade&#34; the operating system that came with the HP laptop.",neutral
91431,Electronics works great!  However the plastic belt clip broke soon after purchase making the unit unusable.  I have the same unit with a metal case and it works great.  Best suited for walking or jogging.,neutral
35266,There are some things that Elements 6 did that I cannot find available in dealing with looking at 2 pictures at one time on screen.,neutral
19472,Not creative enough and did not offer a lot. Cartoons looked kinda dull and boring so my kids lost interest in the activities right away. It also kept asking to be updated to the new version which required to pay more money.,neutral
27462,"Very, VERY light on instructions. I'd love to have an online manual, anything to answer my questions. Can't figure out how to budget, draw reports. So far, it's a glorified checkbook register.",neutral
32726,"Kind of an &#34;old-ish&#34; interface. They need to update this with more modern application.<br />But, the information is still valid. Just not the best learning tool.<br /><br />Pretty expensive for what you get. I would look elsewhere.",neutral
65525,But why settle for OK when you can get outstanding with Rocksmith instead? I bought this because it was cheap. Recommend that anyone else considering this for that reason should just save up the $25 for Rocksmith instead.,neutral
2182,"It is OK, it does not give the detail that I wanted.  However it tells you where your children have been such as Kizi game site and the time spent on line.",neutral
6786,Works okay.  Had to download a free update that cost $25 to inquire about!,neutral
130716,"Note that the $100  Rebate is for UPGRADES only.  It is a bit deceiving when you purchase your QuickBooks, it is for those who had previous versionsof QuickBooks only.",neutral
56291,"Didn't work easily on the Mac O/X as advertised, had to find Windows XP to transfer files off Razr phone. Worked okay on Windows.",neutral
12111,I would prefer having a booklet where I could find solutions to issues and questions.  Didn't include one.<br /><br />For example:  I can't find a way to pause the game.,neutral
126855,Not exactly what I was looking for or expecting. Leaves much to be desired.,neutral
2145,"the product is Ok.  I downloaded the product.into My Apple I Mac,when I'm working on a photo the pogram,  crushes down. and i must start all over again. Why.",neutral
67546,"Didn't want to install on my Gateway windows 7 home Jewel case was broken, disc was intact. thank You for the initial sales response.",neutral
74088,This program brings Outlook to a crawl. you have to disable the email function for Outlook to perform properly. Also it is too difficult to install. You first have to delete your old A/V program.,neutral
4467,"Instruction book is worthless. Any kind of editing takes lots of trial and error experimenting, as does even  basic copying..",neutral
33299,"I can't sincronise with outlook, becaise ACT came just as 32bits.<br /><br />Regards",neutral
9061,Ok for adults - great for kids,neutral
9755,So much trouble loading!  After a four hour hour hassle with their customer service I finally unloaded the whole thing and reloaded it.  Seems to be okay now.,neutral
19778,Somewhat slow on the final stage. Took over 12 hours for 650 files. (Mainly xps files.),neutral
11497,I have utilized Office for years.  The mac version of Outlook seems to be buggy and the calendar will not sync with Google.,neutral
46684,Not use to it.  it so different like version 7 better this is not as stable so more crashes/ ok,neutral
124537,"The graphics are high quality; however, this software only allows you to make one page files.  If you are looking for software that will make books, this is not it.",neutral
104582,This ink cartridge did not work at first.  The printer did not recognize it.  It took my boss some degree of fussing with it before it would work properly.,neutral
35275,No easy way to do labels from the address book.  My computer did not offer the options that your instructions said.,neutral
130555,Look for Family Tree Maker on-line.  I found it surplus for $3.  I tried both programs and Family Tree Maker is much better.  I have over 10K people in my genealogy database.,neutral
67783,I'm just not in the mood lately for Mahjong games.  Have been playing hidden object instead. It's ok if you like Mahjongg,neutral
82115,Product seems to work fine. It was almost impossible to install it. It took three days to get to finally work!!,neutral
75395,This is just an okay edition of monopoly.  All they did was multiply all money values by 100 and named the properties different.  Whoop dee do.,neutral
35936,"Interesting game: however I love more of hidden objects when there's a lot to look for at one time. For those of you who like a story line and enjoy going back and forth to solve situations though, this is the perfect game.",neutral
59512,I had to uninstall since I had countless problems with other programs crashing or not working correctly. I'm a fairly advanced user and was amazed at all the problems this caused. Stick with Bitdefender,neutral
10259,It's okay for what it does.,neutral
107271,"Unfortunately, all posted links to the education validation on the Nuance site are broken. What IS this mysterious process anyway? Are part-time graduate students eligible for the Premium 11 Student version? Thanks.",neutral
61196,It was OK just I thought previous versions were better.  Seems it wanted to tell you what to do instead of the other way around,neutral
69668,"product is ok for People have no idea about word, Excel & power point. if you are looking for more advanced learning maybe consider taking class or one to one training.",neutral
35974,"Interesting game: however I love more of hidden objects when there's a lot to look for at one time. For those of you who like a story line and enjoy going back and forth to solve situations though, this is the perfect game.",neutral
72433,NOT WHAT I WAS LOOKING FOR  CAN I SWAP IT FOR SOMETHING OTHER THEN THIS GAME THANK YOU WILL KEEP BUYING FROM YOU THANKS DONNA,neutral
96798,This is a really nice beginner program for my children (2-4). I wish I had looked for the updated version before purchasing this one though.  There is a much better edition available in the form of an app that costs 75% less than this product.,neutral
23701,Works OK.  Has some serious quirks with HD videos that makes it hard to use.  Love the hardware encoding when rendering.,neutral
74688,I had older version and am having lots of trouble navigating this version.  Have to go into help or booklet and find out where the divisions of famileis is.,neutral
42300,"I have had more at the casino's playing the one. It was okay, just not as excited as I'd hope it would be",neutral
68366,program is ok.I needed a new one because my old one (8.0) didn't worked on windows 8.<br />I just tought that i could chose Dutch language......,neutral
49147,"The games on the CD were mediocre at best. Some were decent, while others were best suited to a child's game. Would not purchase if I could &#34;reorder&#34;.",neutral
119918,"Product wasn't in original packaging, missing the books. End users like that sort of thing.   Other than that product was shipped in a timely fashion and works.",neutral
42449,"In fitting with flight sim traditions, sheep are a critical part of any title.  How they were overlooked here is unfortunate.",neutral
