id,review_body,sentiment
21307,"checked with symantec (very helpful), and product key never used (good).<br />now i'm all set up for 2016<br />thanks gamerswop",positive
25883,"does a great job, used before and happy with it. will but for daughter too",positive
76090,"cheap special price on amazon - used this for my son's simple return and it worked perfectly, quite impressive actually. would recommend for simple returns.  e-file was flawless.",positive
97710,this is a great easy to use product that has allowed me to be very creative in my photos.  i found it a great addition to my photography resources.,positive
17635,"if you still need to do your 2013 taxes than this was a great product.  however, assuming you are like most people you probably should buy the latest version.",positive
58776,"still going strong, that is why i bought it! great software if you want to keep your 3 computers safe (max. 3 pc version).",positive
47085,they arrived quickly in simple packaging and they work without defect. quality is good and they'll likely last many a year.,positive
57958,nothing really to review. it works great and easy to install. everything that is on the description seems to be accurate.,positive
44446,i have used nis for many years and each year i see improvement. the price makes it even a greater deal. completely satisfied.,positive
40379,i absolutely love it.  it does much more than i can comprehend.  the photoshop is perfect for my level of expertise. premere is way over my head - windows movie maker is more my speed.,positive
64144,price right and delivered in decent timing. helps to keep computer running smoothly. great buy. its nice that it can be installed on multiple computers too,positive
96600,this is as advertised.  love the feature of attaching documents.  it's great to be able to keep everything together.  i highly recommend this product to anyone already using an older version of quickbooks pro.,positive
39865,"once you understand it, it worked great for me and save money by doing it myself.  used to use it years ago and now am back.",positive
44794,i did like it but have moved on to the latest system which i am not all that gung ho about. snow leopard was pretty good at the time.,positive
26464,"it is excellent and works perfectly on my computer.<br />thank you very much,<br /><br />preston schwortz<br />schmonda@comcast.net",positive
8598,"so far so good, everything has been working like it suppose to. haven't installed it on my additional device yet, but i don't anticipate any issues.",positive
68136,"norton is a good quality product , it is really great to be able to use on 3 different computers, great value for the money.<br />i would recommend this to my friends.",positive
121471,has many good features for the money. great for the beginner or jack of all trades.,positive
60191,"great program for youth. grades 6+ to lower high school. we are enjoying the cartoons, audio, and lessons. students need to keep their own written notebook of words and phrases as they go through it.",positive
121727,this is a very good product and it was delivered with speed. thanks for this product.,positive
8101,trend micro a+s 2015 excellent easy to install netbook or desktop comes with cd or can be downloaded from the official website,positive
96807,works exactly as advertised. prompt shipping and a good product.i  recommend this product to anyone wanting to use microsoft streets and trips.,positive
103645,this was very helpful.  i highly recommend it to anyone preparing for part i.  it gives great feedback also!,positive
84950,was a good price for it and was able to use it very easily.,positive
16774,"great as always easy to use, accurate and fast!",positive
99501,the excel 2010 training video is a great product. it is easy to follow and is truly helpful. i have tried other excel cd's but have not had much luck. this product is well narrated and easy to follow. you will not be disappointed.,positive
112047,this come very quickly and was great. i really do like the new features of 7. if windows had made vista this slick they wouldn't of had any problems with people.,positive
54769,"i needed to replace my old remote, and this has been a great addition to my media center.  so far, it has any button i need.  it has a good layout and a great solid feel to it.",positive
50287,turbotax is easy to use and amazon sells it fir a great price.  the deluxe edition is well worth the cost because it makes doing your state taxes a breeze.,positive
103201,vhs to dvd 5.0 does everything advertised. the only issue i had with it was several brief places in the dvd where the action was jerky for one or two minutes. the sound was perfect though. it is a very good value.,positive
73065,what can i say - so far so good.  i haven't been invaded so it is doing it's job well enough.,positive
12377,"just what i needed, work perfect as always. fast shipping arrived a day early.",positive
83498,it was perfect i got it quicker than expected item was exactly what it said it was going to be very easy-to-use just an overall excellent experience i would definitely buy from this company again,positive
45777,i have been using norton for a few years and have had great luck with it. the installation was very easy and it worked on my three machines.,positive
93196,i went kind of crazy buying the pajama sam games!  my niece likes being on the computer so these were perfect for her.,positive
85509,always get norton.  this year there was a clitch getting it installed but norton web site helped me at no charge so i'm good to go.,positive
33424,"it's been great and i have used other print artist programs.  however, my very favorite is the first one and i can't use it anymore. :(",positive
80428,"software easy to use, easy to understand and to follow, used for many years, with not problem. well recommended.<br />excellent",positive
3416,"good product but learned students an get sign up for free with proper school information. hard to sign in, but got microsoft help.",positive
69826,i use this all the time.  i look up even local addresses to find the best way to the desired location.  it is also great at laying out a route for a road trip and figuring out how long it takes to get from point to point.,positive
91035,provides good protection and keeps the computer up to date on recent threats.  have used it in the past and will continue to use it.,positive
35497,"very entertaining.  excellent graphics, sound and story.  easy to use, all by click of the mouse.  would highly recommend.",positive
114970,"great product, great price, comes with 3 users so if you have multiple computers at home or work you are covered, i highly  recommend this product.",positive
90331,this purchase works exactly as i wanted it to.  i've had it for about 2.5 weeks.  i'm running 7 on my mac through vmware fusion.  everything seems to work pretty good.  no issues and a fast delivery.  good deal!,positive
134222,i know somebody who got it and he said that it is a great product. though  i haven't tried it.,positive
98751,"great purchase great product and a great price!!!!!!!!!!!  love norton antivirus,specially the 360 protects your computer from everything,easy to download. just love it.",positive
65039,i have had streets and trips for years and the update was easy to use had more info on it and great for cross country trips,positive
2809,"came packaged in original box with activation code. working great. program has so many options to draw/paint with, dunno where to start!",positive
1187,"just what i've come to expect from microsoft. does some things better than it's predecessors, other things not as well. touch screen interface is almost as good as apple's; much better than windows 7!",positive
119822,i have used an older version of family tree maker for several years.  the 2009 version provides great tools for researching the entered data.  it adds great value to genealogy searches.,positive
53906,have used hallmark card programs for years & wanted to update to the newest version...have used it several times already & love it.  i received this before the scheduled date & it arrived in perfect condition.,positive
118939,great internet security product. i guess the best thing i can say is i've had no trouble since installing it. installed with no problems. it doesn't seem to slow my 5 yr old dell down. love the pre-screening of email.,positive
25734,"worked just fine, great program...small footprint...does what it says.",positive
99168,quicken is the standard in personal and small business accounting. this is another good addition to their suite of products.,positive
29892,i use it always when post processing picture. great product and easy to use. i have recommended to others.,positive
116195,my daughter is pursuing getting info on this area of graphic arts for future studies and we bought this to see how she would do...great but now she wants more so we have a better idea where to go.  thank you,positive
80031,i am not new to lightroom. i liked lightroom 3 a lot. i will just say that lightroom 4 did not disappoint me. lots of good new things.,positive
67014,a must have for other vocaloid enthusiasts! easy to use and has good quality. i would recommend it. the only drawback is the price.,positive
129506,my son uses kid pix at school so we got this for him to use at home.  it's great!  we all have fun making different things!,positive
28202,"arrived on time, as promised. an excellent tool for doing taxes!",positive
94746,great product!  have been using it for years to keep our windows pc's running smooth.  highly recommended for windows users!,positive
10525,works great as it always has.,positive
47435,"i bought two of these and it worked perfect. pay close attention to the product key, they are smaller than normal and easy to mistake a letter or two.",positive
6755,i'm a full student this program was easy to install and it's been a great tool.,positive
52022,"would have been a 5 star.  however, must keep putting disc in to use program. this is the drawback to this otherwise nice program.",positive
103279,i am very happy with this software.  i have used and converted many of my pictures into video and now they are more enjoyable.  the movie quality is very good.   thanks.,positive
34240,outstanding company to deal with. great product and service!,positive
20341,"pretty good! came in good conditions, had a little bit of trouble entering in the product key, but it works now. great service and i love it!!",positive
133352,"... it scans fairly quick, has simple directions, and sends the pages to claris works. it picks up drawings well and is a really great ocr program.",positive
131480,"i like this software, i highly recommend it for 3d rendering, i also highly recommend a rather nice pc, as it hangs mine every time :-)  2 thumbs up",positive
37501,only security software i have used for almost 10 years.  never had a single security problem with any of my computers. great price.,positive
117379,"as always, turbo tax is great and easy to use.  federal filing is free this year and there are no printing costs (as some have mentioned in review).  march 2009",positive
68085,just ordered a windows 8 computer.  didn't come with an office program so ordered this one.  i am not a computer person but installed it myself and seems to work great.,positive
34266,"my system come preloaded with windows 7, but did not recieve the disc so i had to purchase it.  works great",positive
57812,i bought this for my wife for x-mas... she has been using it daily for photo editing .. mostly old family pics to put on facebook and ancestry but its been as good as advertised,positive
47392,great software. does everything you need a burning software to do. never crashes and burns flawlessly. includes label designing program for cd/dvd labels.,positive
66283,these worked great for a scavenger hunt we did at my kids summer party. they had lots of fun looking for them and getting a collection in their ziploc bags.,positive
56823,avast is a good security but did not finish down loading my grime on my computer.  i would recomend  avast to all.,positive
9162,really nice product. i can't even begin to say how incredible fritz trainers are.,positive
96471,had no problem installing. verification took 24 hrs on business days. tried a few pictures with software it worked great!!,positive
64573,the security software protects your computer and helps you navigate safely the internet. it is priced affordably and has good features.,positive
29745,"nice, just a little digital. very good for animation/female voices. i wish there were a 'perfect' one.",positive
6736,"great purchase, i got it for less than i expected, now just waiting for the free win 10 upgrade.",positive
120342,i've used dragon on my pc for years. this product offers an equal for the mac. it learns fast and has great accuracy. i've been 100% problem free since day one.,positive
78777,"easy to install, helpful quickstart guides and plenty of online support.  very handy software for the small business owner at a great price.",positive
50441,easy to install the software and has worked like a charm. i have used another brand in the past and viruses still got through. all i can say is so far so good and could not beat the price!,positive
7534,excellent makes your brain think hard sometimes keeps your brain working,positive
113250,great product and $30 dollars off the mrp.  what more could you ask for?,positive
26591,great product. this another software that has added and improved feature over the years.,positive
105512,"our kindergardener likes it, and it has maintained her attention long enough to be of value for what we paid for it. it would also be good for first-graders, as there are concepts she does need assistance with.",positive
47436,"excellent performance, seamless operation for window 7. excellent function working on dual displays. a must have windows 7 emulator for mac user if you can't not throw away old windows applications and data.",positive
89306,"we have three laptops and always have to protect them, im not a big fan of macafee, so i like going with norton, they are easier to understand and are easier to use!!  making it a nice way to protect our three laptops!!!",positive
119299,works great and is a lot more user friendly than the last version of suse linux that i tried.,positive
86760,"i have used turbo tax software for at least 10 years and will do so again, excellent better every year.",positive
94911,i was a bit sceptical because this was such a good deal but it was what was advertised and the webroot is working well.  we first tried webroot due to the best buy geek squad recomendation and have purchased it ever since.,positive
122390,"if you want more control than iphoto, but easy to use this app is great.",positive
6185,"oldie, but goodie. for 4 bucks shipping incl. this now resides at my house.",positive
69989,"i did enjoy going around and looking for everything and doing the hidden object games and it was a good, i will tell everybody to try it.",positive
17440,i switched from turbo tax this year as they eliminated many options from their software.  this was half the price as turbo tax and i was able to import my turbo tax data.  works great!!!<br /><br />running on windows 7 pc.,positive
91362,"this is great, just what i needed.<br />i received what i asked for,<br />and the product was new in the box sealed.",positive
29195,turbo tax works great. every year.,positive
77412,6 really fun games from hasbro. i enjoy clue the best but they are all fun.  great for by yourself or with friends or family.,positive
53158,"does not matter what the version, quickbooks is simple, easy and friendly! great for new business owners and old. vendor shipped immediately and product was what was advertised. no surprises.",positive
82263,very good deal for very good product. costco has the same one on sale and still higher price after i bought it from costco i returned it and bought this one,positive
89710,outdated as of now but this worked great when it was the newest version. love norton for ease of use.,positive
72493,"this is good for small sensitive devices that requires antivirus,like ipads, ipods and netbooks.there is always a way to use this software to prevent an undetectable virus.",positive
109601,"this is an excellent program, all you need is to let your imagination run wild. anything is possible (within reason).",positive
5143,excellent product! it always takes care of your pc.,positive
92179,this has been instrumental sofware for me i have mulitple computers and this is a must have would recommend great,positive
21863,great price!  got this on a lightning deal and it arrived quickly.,positive
125574,"i really enloy crosswords, crossdown crossword software.  all the crosswords i have ordered arrived on or before due date and in great condition. <br />i think you will enjoy this crossdown and i do recommend it.",positive
55087,"have been using this product for over 3yrs now, very good protection and loads of controls allow u to make sure everything is locked down to your liking!<br /><br />great product for protecting your pc against viruses!",positive
96304,"according to my tech person, kaspersky is a great product.  i would really be interested in getting software that i did not have to renew every year.",positive
99110,"i have tried a few other antivirus  products, but i always go back to webroot! i have not found a product that even comes close to this wonderfully awesome antivirus product.  thank you webroot for making my internet free from harm.",positive
107167,"home and student gives me everything i need.  i was concerned about losing outlook, but windows live mail has been suffiecient for what i need.  with wlm, ms office home & student was a nice inexpensive choice.",positive
30934,good for my 9th grader as an overview. easy to navigate. easy to install.,positive
102570,"it's autocad, so it's great right away. i've been using autocad since 1984, things just keep getting better. prime delivery deprives me of prolonged anticipation; fast is good.",positive
42730,"thanks for the program, it was very good to have and informative. much cheaper than all of the other box stores",positive
126036,"need i say more? if you want it, get it. it works great.",positive
84190,"i have used norton for years. always good especially the rapid updates against the latest attacks, plus amazon has consistnely been the best price.",positive
74189,"its great, i had read about it, so i knew a little bit about it. its so much better than i expected.",positive
89296,received promptly and in good condition. turbo tax is a great program for the individual taxpayer looking for organized tax help to prepare their tax return,positive
119488,ordered this cd on line with no hassle.  very easy.  cd came within a few days and have been using it for the past month with no problems.  seller was very quick to get it out to me and it got here in good shape.,positive
7207,"always a good program, easy to go between beginner and expert mode, still learning more.",positive
16687,"been using it for years, its great",positive
88643,"the turbo tax from amazon was as expected and for an awesome price.  i have purchased turbo tax 2 years in a row now.  for this price, why stop?",positive
3306,good security and lots of features,positive
87639,good for education<br /><br />up to date  as possible in this changing world.<br />we have had several others of these and enjoyed them also.,positive
134002,"this software is great! you no longer have to get bills in the mail! receive, review, pay and organize all your bills online! i highly recommend this software.",positive
11610,worked great after manufacturer improved it to the standards of the previous years' versions.,positive
72503,easy to use and to manage vm's.  works so much better than the vmware product.  really great and very good on using resources.,positive
70656,"i always use this version of norton. most times though sellers at \\""big box\\"" stores sell this version for around $70. these were a great buy at $18 each!",positive
90212,the product is excellent and the price was alot cheaper then buying it in the store. i would highly recommend,positive
81340,my daughter loves these games.  it's nice to get all the games in one set at a reduced price per game.,positive
131349,my 28 month old loved it from the start.  the graphics are wonderful just like on tv.  easy to install and ran great on my computer.  i highly recommend it.,positive
90719,great product. have used it each year for the past 10 year. must have product for anyone who does their own taxes.,positive
108264,"lots of friends recommended this photoshop. i am starting to learn some fun stuff with it, but there is soooo much more to do with this. great product.",positive
28723,i use all the time but it is barely any different from quicken 2013 i replaced. i still consider it very good.,positive
51464,"overall, does a good job of cleaning files.  seems to keep things running smoothly. will allow automatic tune ups if programmed for the time to run.",positive
59214,"for me the game is ok. but, for my grandson it is one of his favorites, so that makes it good for me!",positive
128788,i had to an s-corp return and an llc return.  it worked great for both.  no complaints.,positive
4986,this adobe photoshop is as good as it is described it to be. i would recommend this item to all photographers,positive
89755,i am very satisfied with the purchase of norton internet security 2013. it is a very good internet security program.,positive
88732,this is a great product with a very good price. i installed it on my computer last year and it has done a fine job keeping my computer running perfectly so i am also using it this year too.,positive
69003,"product is good as expect, but need to know how to skip system compatible scan when installing software in windows 8. finding how to skip it was horrible experience, not recommend to pc newer",positive
104872,"after installing windows 7, everything started working great on my laptop. was having trouble with vista on connecting to wifi, now it just finds it immediately with no stress. glad i bought this. it has made work smooth sailing.",positive
17281,"great, fast delivery and in good conditios.<br />thanks",positive
109983,"a great product that works very well.  my office is a noisy environment, and if i adjust the audio settings regularly, i get a good result.",positive
74059,i love this product and turbotax!  i have been using turbotax to file my taxes since 2004.  great buy and purchase price; i saved money purchasing this product through amazon!,positive
63532,excellent program. am not happy with the fact i can only install 3x. i bought the program. it should be mine to reinstall as many times as i need if my puter(s) go down.,positive
38418,so far so good. have had no problems with vipre lifetime.,positive
1263,this is a very good product for both the pro and the new to editing.,positive
7668,"love it work good, but you do need to proof read what it types.",positive
88539,this is great software that includes several translations as well as some maps and applicable artwork.  very interactive and nice to be able to have on multiple devices.,positive
130998,"since i started using this product i have no more spam and it never ever catches my good email. i get 300+ spam messages a day and it catches all of them. awesome product, and it's dirt cheap!",positive
114163,dazzle creator plus is nice but one needs practice to be able to  create movies and photo's converted to dvd disc.,positive
26225,worked great and fixed the issue i was having.,positive
31952,got rid of my virus instantly...awesome,positive
86071,good for first time users around the age of 5.  this game got a lot of use and we would purchase this again.,positive
112889,"this paper was exactly what i was looking for.  we made our own christmas cards this year, using a photo we took, and it turned out perfect.    if you are looking to make photo cards, this product works perfectly!",positive
64995,"could not install on the internet, but a call to microsoft helped the installation. after the call, it worked perfectly.",positive
29601,can't afford the newest version. this one has most of the new features that i require so it makes it a good value for me.,positive
127610,very good it does what i want and more. now to get more training on doing more with this product,positive
18361,did a great job moving everything to new computer,positive
56487,very good item i used it for a very long  20 years and steel in used<br />thats way i gave a rating of 5 stars,positive
119804,it is nice to have a security suite that doesn't make me curse having it.,positive
43000,not much else to say.  setting up windows 2012 remote desktop on the desktop has been a chore.  perhaps the worst server system microsoft has ever created?  can't live without remote desktop though. good luck.,positive
6716,this is a great thing to have on your pc. a lot of fun for the kids.,positive
27545,so many awesome games! i also let my niece and nephew download the games. when my nieces friend come over to her house she says they love to play the games.,positive
45900,both programs loaded easily ands both programs work great.  obviously theres a learning curve as with all software but im satisfied i got a great value for my money.,positive
111836,"this is my second year with kaspersky, its a great product for internet security, not had any problems. price is a great price with amazon, definitely love buying items through amazon",positive
122026,leopard is awesome.  the new features are great and the you can't beat the price.,positive
6116,great software...especially for the price.,positive
113257,this was the right product for my friend. i thought the price was great and it arrived sooner than scheduled. you really can't do too much better than that.,positive
42520,i have been using elements for years and this iteration is great. always a learning curve moving on to new versions but the results are worth it.,positive
83939,it's a good tax program. i can rely on its accuracy and its pretty intuitive to figure out how to use it.,positive
76974,"i think these lights were ok, but i would have liked them to be bigger. so maybe i can find some in a bigger size. i thought the light was blue but looks green. ship time was great. good product.",positive
46541,great product..have been using norton for years and amazon has the best prices. its soooo easy to install. takes minutes.,positive
75390,good game to pass the time away.  there are many games like this but that is ok it is still fun to play.,positive
22242,"very good, just what i needed",positive
106808,this game was easily installed on my pc. it is a challenge to play and has so many added features compared to my old scrabble game. i would recommend this item to anyone that enjoys a good game of scrabble.,positive
119537,love it !!! alot easyer then xp and better graphics and software no problems to report computer is great to use with this software (dell insperon 531) very happy!!!!,positive
61146,norton is a trusted product. the 3 bundle is at a good price if you have 3 machines to put it  on. i share with family members and we split the cost.,positive
82509,"perfect! no problems! was able to download it within the same 15 minutes i registered it. i love adobe products, you can never go wrong. and with the student rate, it's even better!",positive
109762,i'm sure the product is great but adobe will not allow an upgrade from a suite version to just indesign cs5.  product returned.,positive
71860,came as expected.  product was easy to use.  currently do not have a need for it but it was great help,positive
4781,"nice comparatively inexpensive dual-license package for apple mac osx, includes msft outlook.",positive
90631,"although eye candy 5 texture, is an old version, on my computer, it works fine, it's fun to create high quality designs<br />amazon is excellent, very efficient",positive
34595,excellent cd! excellent content!!! great quality!!!!!!!,positive
115723,"lots of fun to read now that i have every issue i was missing! the only thing i hate is the big marvel logo in the back of every page, it can get annoying at times but otherwise a great buy.",positive
133254,do you believe it?  i got a good grade on math. it is easy to use and it is easy to understand.  also i can pre-studing by myself at home.,positive
78455,good one i recommend to all,positive
95966,the mcafee total protection works great protecting my computer against any viruses and lets me know if an email site is a bad site. excellent product that i would recommend to anyone!!!,positive
83223,"this is a great product, but you have to invest the time to get the program in tune with your way of speaking.",positive
121895,product as expected.  would have preferred a handbook for easier access on tutorial imput.  your amazon service was good.......thanks.,positive
12598,not 1 issue. great pricing.,positive
97589,"i had problems initialising drive genius, phoned up customer service and got sorted by jeremy  within the hour, impressive!<br /><br />tool looks very good and easy to use.",positive
33972,had no problem with the product. registered product working fine. i like to have the  cd and this was perfect. no cloud for me. very pleased with the order and the product.,positive
129482,"this is a great program and easy to use.  it takes the guesswork out of interpreting temperature readings and other fertility indicators. and best of all, it worked- we got our son.",positive
5107,i had a hard time to install but its done. so far its working good. i will see what happens down the road.,positive
122305,this is and upgrade for quicken. i've use for years. so i upgraded. good service.,positive
30685,worked perfectly. very good price for this. i'll buy more of them here.,positive
48060,"i just finished installing windows 7 and it went better than i had envisioned. i ran a few tutorials, backed up my data, and did the upgrade from xp to win 7, and clean install to be precise. so far so good.",positive
103343,"arrived quickly, used it for our kids. good deal",positive
82025,product appears to be a good software for voice recognition.  i would recommend this product to others who have need for this type of software.,positive
84847,easy to install.  reliable.  have used for years  recommended to my friends  awesome that it can be used on several computers at once  would highly recommend,positive
127497,this is a great product. i have purchased every previous version of elements but this version has been used more than all the rest put together.,positive
132777,"this is a great resource for students and adults alike and i heartily recommend it. and despite amazon's splash page display on this, it will run on a macintosh. it thinks it's odd that you have to burrow into the site to discover it is mac capable.",positive
31400,good software program for genealogy,positive
39974,"no as good as the precedent version. for example, the old version let me know when i did not have a proper communication with my financial institution. this one does not. a new version should be a progress, not a regress.",positive
40192,delivered as advertised.  great product!,positive
127550,"my son is 3 and loves this program.  i am 33 and think it's pretty cool too!  once your child learns how to navigate, he will create some awesome pictures.  this program is easy to learn and very creative.  love it.",positive
113175,"the product is good, i have used norton software before and will continue to use their products.",positive
80350,"allows the individual to create and explore there ideas, great for kids who like art and draws a lot. thanks",positive
