ID,review_body,sentiment
130313,"What a great product!  It covers tons of pre-algebra topics, and actually solves the problems that you enter with explanations on each step.  Very helpful program, my grades have been on the rise since using this program!",positive
43123,"Its very excellent ,faster ,accurate and easy software i never used like that software before .The price its very good",positive
100636,Installation easy with Windows 7 64 bit.  Works as advertised except conversion to Microsoft Word not very good.  The recognize text function is much faster than previously.,positive
98900,At first I was upset because Amazon listed this product as a disk and not a download.  I contacted the Seller and they were great in sending me the disk version.  C W Vaughan,positive
21307,"Checked with Symantec (very helpful), and Product Key never used (good).<br />Now I'm all set up for 2016<br />Thanks GamerSwop",positive
25883,"does a great job, used before and happy with it. will but for daughter too",positive
76090,"Cheap special price on Amazon - Used this for my son's simple return and it worked perfectly, quite impressive actually. Would recommend for simple returns.  E-file was flawless.",positive
97710,This is a great easy to use product that has allowed me to be very creative in my photos.  I found it a great addition to my photography resources.,positive
17635,"If you still need to do your 2013 taxes than this was a great product.  However, assuming you are like most people you probably should buy the latest version.",positive
58776,"Still going strong, that is why I bought it! Great software if you want to keep your 3 computers safe (max. 3 PC version).",positive
47085,They arrived quickly in simple packaging and they work without defect. Quality is good and they'll likely last many a year.,positive
57958,Nothing really to review. It works great and easy to install. Everything that is on the description seems to be accurate.,positive
44446,I have used NIS for many years and each year I see improvement. The price makes it even a greater deal. Completely satisfied.,positive
40379,I absolutely love it.  It does much more than I can comprehend.  The photoshop is perfect for my level of expertise. Premere is way over my head - Windows Movie Maker is more my speed.,positive
64144,price right and delivered in decent timing. helps to keep computer running smoothly. great buy. its nice that it can be installed on multiple computers too,positive
96600,This is as advertised.  Love the feature of attaching documents.  It's great to be able to keep everything together.  I highly recommend this product to anyone already using an older version of QuickBooks Pro.,positive
39865,"once you understand it, it worked great for me and save money by doing it myself.  Used to use it years ago and now am back.",positive
44794,I did like it but have moved on to the latest system which I am not all that gung ho about. Snow Leopard was pretty good at the time.,positive
26464,"It is excellent and works perfectly on my computer.<br />Thank you very much,<br /><br />Preston Schwortz<br />schmonda@comcast.net",positive
8598,"so far so good, everything has been working like it suppose to. Haven't installed it on my additional device yet, but I don't anticipate any issues.",positive
68136,"Norton is a good quality product , it is really great to be able to use on 3 different computers, great value for the money.<br />I would recommend this to my friends.",positive
121471,Has many good features for the money. Great for the beginner or jack of all trades.,positive
60191,"Great program for youth. Grades 6+ to lower high school. We are enjoying the cartoons, audio, and lessons. Students need to keep their own written notebook of words and phrases as they go through it.",positive
121727,This is a very good product and it was delivered with speed. Thanks for this product.,positive
8101,Trend micro A+S 2015 excellent easy to install netbook or desktop comes with cd or can be downloaded from the official website,positive
96807,Works exactly as advertised. Prompt shipping and a good product.I  recommend this product to anyone wanting to use Microsoft Streets and Trips.,positive
103645,This was very helpful.  I highly recommend it to anyone preparing for part I.  It gives great feedback also!,positive
84950,Was a good price for it and was able to use it very easily.,positive
16774,"Great as always easy to use, accurate and fast!",positive
99501,The Excel 2010 training video is a great product. It is easy to follow and is truly helpful. I have tried other Excel cd's but have not had much luck. This product is well narrated and easy to follow. You will not be disappointed.,positive
112047,This come very quickly and was great. I really do like the new features of 7. If Windows had made Vista this slick they wouldn't of had any problems with people.,positive
54769,"I needed to replace my old remote, and this has been a great addition to my media center.  So far, it has any button I need.  it has a good layout and a great solid feel to it.",positive
50287,TurboTax is easy to use and Amazon sells it fir a great price.  The deluxe edition is well worth the cost because it makes doing your state taxes a breeze.,positive
103201,VHS to DVD 5.0 does everything advertised. The only issue I had with it was several brief places in the DVD where the action was jerky for one or two minutes. The sound was perfect though. It is a very good value.,positive
73065,What can I say - so far so good.  I haven't been invaded so it is doing it's job well enough.,positive
12377,"Just what I needed, work perfect as always. fast shipping arrived a day early.",positive
83498,It was perfect I got it quicker than expected item was exactly what it said it was going to be very easy-to-use just an overall excellent experience I would definitely buy from this company again,positive
45777,I have been using norton for a few years and have had great luck with it. The installation was very easy and it worked on my three machines.,positive
93196,I went kind of crazy buying the Pajama Sam games!  My niece likes being on the computer so these were perfect for her.,positive
85509,Always get Norton.  this year there was a clitch getting it installed but Norton web site helped me at no charge so I'm good to go.,positive
33424,"It's been great and I have used other Print Artist programs.  However, my very favorite is the first one and I can't use it anymore. :(",positive
80428,"Software easy to use, easy to understand and to follow, used for many years, with not problem. Well recommended.<br />Excellent",positive
3416,"good product but learned students an get sign up for free with proper school information. hard to sign in, but got Microsoft help.",positive
69826,I use this all the time.  I look up even local addresses to find the best way to the desired location.  It is also great at laying out a route for a road trip and figuring out how long it takes to get from point to point.,positive
91035,Provides good protection and keeps the computer up to date on recent threats.  Have used it in the past and will continue to use it.,positive
35497,"Very entertaining.  Excellent graphics, sound and story.  Easy to use, all by click of the mouse.  Would highly recommend.",positive
114970,"Great product, great price, comes with 3 users so if you have multiple computers at home or work you are covered, i highly  recommend this product.",positive
90331,This purchase works exactly as I wanted it to.  I've had it for about 2.5 weeks.  I'm running 7 on my mac through vmware fusion.  Everything seems to work pretty good.  No issues and a fast delivery.  Good deal!,positive
134222,I know somebody who got it and he said that it is a great product. Though  i haven't tried it.,positive
98751,"Great purchase great product and a great price!!!!!!!!!!!  Love Norton antivirus,specially the 360 protects your computer from everything,easy to download. just love it.",positive
65039,I have had Streets and Trips for years and the update was easy to use had more info on it and great for cross country trips,positive
2809,"Came packaged in original box with activation code. Working great. Program has so many options to draw/paint with, dunno where to start!",positive
1187,"Just what I've come to expect from Microsoft. Does some things better than it's predecessors, other things not as well. Touch screen interface is almost as good as Apple's; much better than Windows 7!",positive
119822,I have used an older version of Family Tree Maker for several years.  The 2009 version provides great tools for researching the entered data.  It adds great value to genealogy searches.,positive
53906,Have used Hallmark Card programs for years & wanted to update to the newest version...have used it several times already & love it.  I received this before the scheduled date & it arrived in perfect condition.,positive
118939,Great internet security product. I guess the best thing I can say is I've had no trouble since installing it. Installed with no problems. It doesn't seem to slow my 5 yr old Dell down. Love the pre-screening of email.,positive
25734,"Worked just fine, great program...small footprint...does what it says.",positive
99168,Quicken is the standard in personal and small business accounting. This is another good addition to their suite of products.,positive
29892,I use it always when post processing picture. Great product and easy to use. I have recommended to others.,positive
116195,MY DAUGHTER IS PURSUING GETTING INFO ON THIS AREA OF GRAPHIC ARTS FOR FUTURE STUDIES AND WE BOUGHT THIS TO SEE HOW SHE WOULD DO...GREAT BUT NOW SHE WANTS MORE SO WE HAVE A BETTER IDEA WHERE TO GO.  THANK YOU,positive
80031,I am not new to lightroom. I liked lightroom 3 a lot. I will just say that lightroom 4 did not disappoint me. Lots of good new things.,positive
67014,A must have for other vocaloid enthusiasts! Easy to use and has good quality. I would recommend it. The only drawback is the price.,positive
129506,My son uses Kid Pix at school so we got this for him to use at home.  It's great!  We all have fun making different things!,positive
28202,"Arrived on time, as promised. An excellent tool for doing taxes!",positive
94746,Great product!  Have been using it for years to keep our Windows PC's running smooth.  Highly recommended for Windows users!,positive
10525,Works great as it always has.,positive
47435,"I bought two of these and it worked perfect. Pay close attention to the product key, they are smaller than normal and easy to mistake a letter or two.",positive
6755,I'm a full student this program was easy to install and it's been a great tool.,positive
52022,"Would have been a 5 star.  However, must keep putting disc In to use program. This Is the drawback to this otherwise nice program.",positive
103279,I am very happy with this software.  I have used and converted many of my pictures into video and now they are more enjoyable.  The movie quality is very good.   Thanks.,positive
34240,Outstanding company to deal with. Great product and service!,positive
20341,"Pretty good! Came in good conditions, had a little bit of trouble entering in the product key, but it works now. Great service and I LOVE it!!",positive
133352,"... It scans fairly quick, has simple directions, and sends the pages to Claris Works. It picks up drawings well and is a really great OCR program.",positive
131480,"I like this software, I highly recommend it for 3D rendering, I also highly recommend a rather nice PC, as it hangs mine every time :-)  2 thumbs up",positive
37501,Only security software I have used for almost 10 years.  Never had a single security problem with any of my computers. Great price.,positive
117379,"As always, Turbo Tax is great and easy to use.  Federal filing is free this year and there are no printing costs (as some have mentioned in review).  March 2009",positive
68085,Just ordered a Windows 8 computer.  Didn't come with an office program so ordered this one.  I am not a computer person but installed it myself and seems to work great.,positive
34266,"My system come preloaded with windows 7, but did not recieve the disc so I had to purchase it.  Works great",positive
57812,I bought this for my wife for x-mas... she has been using it daily for photo editing .. mostly old family pics to put on facebook and ancestry but its been as good as advertised,positive
47392,Great software. Does everything you need a burning software to do. Never crashes and burns flawlessly. Includes label designing program for CD/DVD labels.,positive
66283,These worked great for a scavenger hunt we did at my kids summer party. They had lots of fun looking for them and getting a collection in their ziploc bags.,positive
56823,Avast is a good security but did not finish down loading my grime on my computer.  I would recomend  Avast to all.,positive
9162,Really nice product. I can't even begin to say how incredible Fritz Trainers are.,positive
96471,Had no problem installing. Verification took 24 hrs on business days. Tried a few pictures with software it worked great!!,positive
64573,The security software protects your computer and helps you navigate safely the internet. It is priced affordably and has good features.,positive
29745,"Nice, just a little digital. Very good for animation/female voices. I wish there were a 'perfect' one.",positive
6736,"Great purchase, I got it for less than I expected, now just waiting for the Free WIn 10 upgrade.",positive
120342,I've used Dragon on my PC for years. This product offers an equal for the Mac. It learns fast and has great accuracy. I've been 100% problem free since day one.,positive
78777,"Easy to install, helpful quickstart guides and plenty of online support.  Very handy software for the small business owner at a great price.",positive
50441,Easy to install the software and has worked like a charm. I have used another brand in the past and viruses still got through. All I can say is so far so good and could not beat the price!,positive
7534,excellent makes your brain think hard sometimes keeps your brain working,positive
113250,Great product and $30 dollars off the MRP.  What more could you ask for?,positive
26591,Great product. This another software that has added and improved feature over the years.,positive
105512,"Our kindergardener likes it, and it has maintained her attention long enough to be of value for what we paid for it. It would also be good for first-graders, as there are concepts she does need assistance with.",positive
47436,"Excellent performance, seamless operation for Window 7. Excellent function working on dual displays. A must have Windows 7 emulator for Mac user if you can't not throw away old Windows applications and data.",positive
89306,"We have three laptops and always have to protect them, Im not a big fan of macafee, so I like going with Norton, they are easier to understand and are easier to use!!  Making it a nice way to protect our three laptops!!!",positive
119299,Works great and is a lot more user friendly than the last version of SUSE linux that I tried.,positive
86760,"I have used turbo tax software for at least 10 years and will do so again, excellent better every year.",positive
94911,I was a bit sceptical because this was such a good deal but it was what was advertised and the Webroot is working well.  We first tried Webroot due to the Best Buy Geek squad recomendation and have purchased it ever since.,positive
122390,"If you want more control than iphoto, but easy to use this app is great.",positive
6185,"Oldie, but goodie. For 4 bucks shipping incl. this now resides at my house.",positive
69989,"I did enjoy going around and looking for everything and doing the hidden object games and it was a good, I will tell everybody to try it.",positive
17440,I switched from Turbo Tax this year as they eliminated many options from their software.  This was half the price as Turbo Tax and I was able to import my Turbo Tax data.  Works great!!!<br /><br />Running on Windows 7 PC.,positive
91362,"This is great, just what I needed.<br />I received what I asked for,<br />and the product was new in the box sealed.",positive
29195,Turbo tax works great. Every year.,positive
77412,6 really fun games from Hasbro. I enjoy Clue the best but they are all fun.  Great for by yourself or with friends or family.,positive
53158,"Does not matter what the version, Quickbooks is simple, easy and friendly! Great for new business owners and old. Vendor shipped immediately and product was what was advertised. No surprises.",positive
82263,Very good deal for very good product. Costco has the same one on sale and still higher price after I bought it from Costco I returned it and bought this one,positive
89710,Outdated as of now but this worked great when it was the newest version. Love Norton for ease of use.,positive
72493,"This is good for small sensitive devices that requires antivirus,like iPads, iPods and Netbooks.There is always a way to use this software to prevent an undetectable virus.",positive
109601,"This is an excellent program, all you need is to let your imagination run wild. Anything is possible (within reason).",positive
5143,Excellent product! It always takes care of your PC.,positive
92179,this has been instrumental sofware for me i have mulitple computers and this is a must have would recommend great,positive
21863,Great price!  Got this on a lightning deal and it arrived quickly.,positive
125574,"I really enloy crosswords, Crossdown Crossword Software.  All the crosswords I have ordered arrived on or before due date and in great condition. <br />I think you will enjoy this Crossdown and I do recommend it.",positive
55087,"Have been using this product for over 3yrs now, very good protection and loads of controls allow u to make sure everything is locked down to your liking!<br /><br />Great product for protecting your PC against viruses!",positive
96304,"According to my tech person, Kaspersky is a great product.  I would really be interested in getting software that I did not have to renew every year.",positive
99110,"I have tried a few other antivirus  products, but I always go back to webroot! I have not found a product that even comes close to this wonderfully awesome antivirus product.  Thank you webroot for making my internet free from harm.",positive
107167,"Home and Student gives me everything I need.  I was concerned about losing Outlook, but Windows live Mail has been suffiecient for what I need.  With WLM, MS Office Home & Student was a nice inexpensive choice.",positive
30934,Good for my 9th grader as an overview. Easy to navigate. Easy to install.,positive
102570,"It's autocad, so it's great right away. I've been using autocad since 1984, things just keep getting better. Prime delivery deprives me of prolonged anticipation; fast is good.",positive
42730,"Thanks for the program, it was very good to have and informative. Much cheaper than all of the other box stores",positive
126036,"Need I say more? If you want it, get it. It works great.",positive
84190,"I have used Norton for years. Always good especially the rapid updates against the latest attacks, plus Amazon has consistnely been the best price.",positive
74189,"ITS GREAT, I HAD READ ABOUT IT, SO I KNEW A LITTLE BIT ABOUT IT. ITS SO MUCH BETTER THAN I EXPECTED.",positive
89296,Received promptly and in good condition. Turbo Tax is a great program for the individual taxpayer looking for organized tax help to prepare their tax return,positive
119488,Ordered this CD on line with no hassle.  Very easy.  CD came within a few days and have been using it for the past month with no problems.  Seller was very quick to get it out to me and it got here in good shape.,positive
7207,"Always a good program, easy to go between beginner and expert mode, still learning more.",positive
16687,"Been using it for years, its great",positive
88643,"The Turbo Tax from Amazon was as expected and for an awesome price.  I have purchased Turbo Tax 2 years in a row now.  For this price, why stop?",positive
3306,good security and lots of features,positive
87639,good for education<br /><br />up to date  as possible in this changing world.<br />We have had several others of these and enjoyed them also.,positive
134002,"This software is great! You no longer have to get bills in the mail! Receive, review, pay and organize all your bills online! I highly recommend this software.",positive
11610,Worked great after manufacturer improved it to the standards of the previous years' versions.,positive
72503,Easy to use and to manage VM's.  Works so much better than the VMWare product.  Really great and very good on using resources.,positive
70656,"I always use this version of Norton. Most times though sellers at \\""big box\\"" stores sell this version for around $70. These were a great buy at $18 each!",positive
90212,The product is excellent and the price was alot cheaper then buying it in the store. I would highly recommend,positive
81340,My daughter loves these games.  It's nice to get all the games in one set at a reduced price per game.,positive
131349,My 28 month old loved it from the start.  The graphics are wonderful just like on TV.  Easy to install and ran great on my computer.  I highly recommend it.,positive
90719,Great product. Have used it each year for the past 10 year. Must Have Product for anyone who does their own taxes.,positive
108264,"Lots of friends recommended this photoshop. I am starting to learn some fun stuff with it, but there is soooo much more to do with this. Great product.",positive
28723,I use all the time but it is barely any different from Quicken 2013 I replaced. I still consider it very good.,positive
51464,"Overall, does a good job of cleaning files.  Seems to keep things running smoothly. Will allow automatic tune ups if programmed for the time to run.",positive
59214,"For me the game is OK. But, for my grandson it is one of his favorites, so that makes it good for me!",positive
128788,I had to an s-corp return and an LLC return.  It worked great for both.  No complaints.,positive
4986,This Adobe Photoshop is as good as it is described it to be. I would recommend this item to all photographers,positive
89755,I am very satisfied with the purchase of Norton Internet Security 2013. It is a very good internet security program.,positive
88732,This is a great product with a very good price. I installed it on my computer last year and it has done a fine job keeping my computer running perfectly so i am also using it this year too.,positive
69003,"product is good as expect, but need to know how to skip system compatible scan when installing software in Windows 8. finding how to skip it was horrible experience, not recommend to PC newer",positive
104872,"After installing Windows 7, everything started working great on my laptop. Was having trouble with Vista on connecting to WiFi, now it just finds it immediately with NO STRESS. Glad I bought this. It has made work smooth sailing.",positive
17281,"Great, fast delivery and in good conditios.<br />Thanks",positive
109983,"A great product that works very well.  My office is a noisy environment, and if I adjust the audio settings regularly, I get a good result.",positive
74059,I love this product and TurboTax!  I have been using TurboTax to file my taxes since 2004.  Great buy and purchase price; I saved money purchasing this product through Amazon!,positive
63532,Excellent program. Am not happy with the fact I can only install 3x. I bought the program. It should be mine to reinstall as many times as I need if my puter(s) go down.,positive
38418,So far so good. Have had no problems with VIPRE lifetime.,positive
1263,This is a very good product for both the pro and the new to editing.,positive
7668,"love it work good, but you do need to proof read what it types.",positive
88539,This is great software that includes several translations as well as some maps and applicable artwork.  Very interactive and nice to be able to have on multiple devices.,positive
130998,"Since I started using this product I have no more spam and it never ever catches my good email. I get 300+ spam messages a day and it catches all of them. Awesome product, and it's dirt cheap!",positive
114163,DAZZLE CREATOR PLUS IS NICE BUT ONE NEEDS PRACTICE TO BE ABLE TO  CREATE MOVIES AND PHOTO'S CONVERTED TO DVD DISC.,positive
26225,Worked great and fixed the issue I was having.,positive
31952,Got rid of my virus instantly...awesome,positive
86071,Good for first time users around the age of 5.  This game got a lot of use and we would purchase this again.,positive
112889,"This paper was exactly what I was looking for.  We made our own Christmas cards this year, using a photo we took, and it turned out perfect.    If you are looking to make photo cards, this product works perfectly!",positive
64995,"Could not install on the internet, but a call to Microsoft helped the installation. After the call, it worked perfectly.",positive
29601,Can't afford the newest version. This one has most of the new features that I require so it makes it a good value for me.,positive
127610,very good it does what I want and more. Now to get more training on doing more with this product,positive
18361,Did a great job moving everything to new computer,positive
56487,Very good Item I used it for a very long  20 years and steel in used<br />Thats way I gave a rating of 5 stars,positive
119804,It is nice to have a security suite that doesn't make me curse having it.,positive
43000,Not much else to say.  Setting up Windows 2012 Remote Desktop on the desktop has been a chore.  Perhaps the worst server system Microsoft has ever created?  Can't live without remote desktop though. Good luck.,positive
6716,this is a great thing to have on your pc. a lot of fun for the kids.,positive
27545,So many awesome games! I also let my niece and nephew download the games. When my nieces friend come over to her house she says they love to play the games.,positive
45900,Both programs loaded easily ands both programs work great.  Obviously theres a learning curve as with all software but Im satisfied I got a great value for my money.,positive
111836,"This is my second year with kaspersky, its a great product for internet security, not had any problems. Price is a great price with amazon, definitely love buying items through amazon",positive
122026,Leopard is awesome.  The new features are great and the you can't beat the price.,positive
6116,Great software...especially for the price.,positive
113257,This was the right product for my friend. I thought the price was great and it arrived sooner than scheduled. You really can't do too much better than that.,positive
42520,I have been using Elements for years and this iteration is great. Always a learning curve moving on to new versions but the results are worth it.,positive
83939,It's a good tax program. I can rely on its accuracy and its pretty intuitive to figure out how to use it.,positive
76974,"I think these lights were ok, but I would have liked them to be bigger. So maybe I can find some in a bigger size. I thought the light was blue but looks green. Ship time was great. Good product.",positive
46541,Great product..have been using norton for years and amazon has the best prices. Its soooo easy to install. Takes minutes.,positive
75390,good game to pass the time away.  there are many games like this but that is ok it is still fun to play.,positive
22242,"Very good, just what I needed",positive
106808,This game was easily installed on my PC. It is a challenge to play and has so many added features compared to my old Scrabble game. I would recommend this item to anyone that enjoys a good game of Scrabble.,positive
119537,Love it !!! alot easyer then xp and better graphics and software No problems to report computer is great to use with this software (dell insperon 531) very happy!!!!,positive
61146,Norton is a trusted product. The 3 bundle is at a good price if you have 3 machines to put it  on. I share with family members and we split the cost.,positive
82509,"Perfect! No problems! Was able to download it within the same 15 minutes I registered it. I love Adobe products, you can never go wrong. And with the student rate, it's even better!",positive
109762,I'm sure the product is great but Adobe will not allow an upgrade from a Suite Version to just InDesign CS5.  Product returned.,positive
71860,Came as expected.  Product was easy to use.  Currently do not have a need for it but it was great help,positive
4781,"nice comparatively inexpensive dual-license package for apple mac osx, includes msft outlook.",positive
90631,"Although eye candy 5 texture, is an old version, on my computer, it works fine, it's fun to create high quality designs<br />Amazon is excellent, very efficient",positive
34595,EXCELLENT CD! EXCELLENT CONTENT!!! GREAT QUALITY!!!!!!!,positive
115723,"Lots of fun to read now that I have every issue I was missing! The only thing I hate is the big Marvel logo in the back of every page, it can get annoying at times but otherwise a great buy.",positive
133254,Do you believe it?  I got a good grade on math. It is easy to use and it is easy to understand.  Also I can pre-studing by myself at home.,positive
78455,Good one i recommend to all,positive
95966,The McAFee Total Protection Works Great Protecting my computer against any viruses and lets me know if an email site is a bad site. Excellent Product that i would recommend to anyone!!!,positive
83223,"This is a great product, but you have to invest the time to get the program in tune with your way of speaking.",positive
121895,Product as expected.  Would have preferred a handbook for easier access on tutorial imput.  Your Amazon service was good.......thanks.,positive
12598,Not 1 issue. Great pricing.,positive
97589,"I had problems initialising Drive Genius, phoned up customer service and got sorted by Jeremy  within the hour, impressive!<br /><br />Tool looks very good and easy to use.",positive
