ID,review_body,sentiment
103596,"Like others have said, it is only ONE YEAR of access to the clip art you assume you are buying (because they don't tell you otherwise). And even then many of the items cost more if you want them anyway. I find the deception distasteful.",negative
39315,Took me a week to get the package and my key code doesn't even work!!,negative
80795,"Why doesn't it work on windows 7 or were the hell are the tiger tank turrets , hhmmmmm !!!!!!<br />After How Many years you still don't have a patch ??????",negative
5368,"doesn't do what it says. screen goes green and your project disappears , you can't see what your doing",negative
123599,"Despite my best efforts the game doesn't run and yes, my PC is compliant with the software. Rubbish QED",negative
87318,Didn't advertise that you need to have 2002 federal program already installed in order for the state version to work.  What a waste of time and money.,negative
69646,The computer I had had all the software on it that this product does.  It was a complete waste of money.  Save your money for something else that you need more!,negative
53645,"I was expecting a tutorial, I got an add, and a short one at that. Don't buy this scam or you'll be like me, a sucker!",negative
121125,"The quality of the clip art, raster images and photographs is mostly bad.  The vector images seem to be traced freehand sketches. I would say about 80% is useless.",negative
133487,Don't waste your money. I upgraded from ME to XP and ended up having to Format and reinstall ME. I won't waste any more time reviewing a product that shouldn't be on the market.,negative
104160,I've been making my own greeting cards for many years and this is the worst program I've yet to use. Don't buy it!,negative
103916,"Get a T-square, compass, set of french curves and an architects ruler. You will save money and have real world functionality. This was a total waste of money.",negative
42398,I expected to reduce or eliminate all the unwanted pop-ups that continue to appear on my computer screen.  I have installed the software &#34;spyware cleaner&#34; but it doesn't seem to reduce or eliminate the pop-ups..,negative
130916,The good: Pinnacle Studio is packed with features and is quite easy to use.<br />The bad: It's JUNK. Full of bugs even with the latest updates. It's slow too. STAY AWAY from this product!<br />Version 9 is even worse.,negative
131722,Given the mess Quicken has made of their entire software line with this difficult and broken registration. I have sworn off all Quicken products after this nightmare.,negative
123802,It won't function with Vista.  They even admit it.  I will tell you that you don't have a driver installed.,negative
112824,Sometimes it works.  Crashes a lot.  wastes a lot of my blank cd's.  I thought it was my computer.  Re-installed Windows 7 64bit.  Can't even get nero to install its first item.  Just hangs.,negative
114090,The software CD didn't work.  I had to call the Microsoft hotline and download the program from the internet.  Bad quality for a company that prides itself on it's quality.,negative
115666,"Don't count on actually receiving the promised rebate.  The requirements are so onerous, they hope you can't meet them.",negative
49981,"This program SUCKS and I don't like to use that word.  Very cumbersome to use.  You find a card you like to use, but can't change the half page to quarter page.  I HAD to buy this to be able to use with Windows 8",negative
122118,CANT RATE BECAUSE IT WONT WORK AT ALL. IT KEEPS GOING BACK TO THE INSTALL SCREEN AFTER BEING INSTALLED. A BIG WASTE OF MONEY,negative
90122,"had to remove from computer...froze computer every time i tried to play<br />need 20 words...how many times do i have to say, it is bad!",negative
52553,Wont work on any new type of computer so it was a waste. I have window 7 and a 8 and vista it,negative
104018,This software is horrible. It is so slow. It locks up and corrupts your data. The tech support doesn't solve the problems. It crashes all the time and then it won't let you open your file because it says it is already open. Stay away!,negative
129337,Don't waste your money buying this product.  You are better off using the free maps online.,negative
130997,"Save your money, this product don't work. The input from my capture device is choppy and out of sync with audio. Support is worst than the product. would give it a lower rating, but this is the lowest I can give.",negative
93416,If you have on PC or what to install Windows on your MAC don't get this; buy an OEM Windows 7 DVD.,negative
27083,The graphics keep getting stuck. Don't get scared by the snake you will be stuck for hours.,negative
55639,"I would love to own this, but the price for this is simply out of hand.  GIT, would you manufacture more of these, please?  I don't care about the collectable aspect - I would just like to read the books.  Thank you.",negative
79270,Beware: the shift key doesn't work on the Mac. This substantially reduces the value of the program if you use Macintosh.,negative
130611,Don't buy this software - it doesn't work and tech support doesn't care.  Do yourself a favor and find other software.,negative
105719,I bought this because I had success with Roxio products in the past. This would have to be a lot better to rise to the level of junk. It is total garbage. Don't buy!!!,negative
127786,I tried this on a brand new computer that is practically empty; it was still extremely slow and kept freezing. Don't waste your money on this one.,negative
59354,Cause we can't use the product cause we don't have anything to put the cd in to download the product,negative
126111,I don't think there is a version 14. I believe version 12 is the most recent version.,negative
133141,This product only works with HP LaserJet Printers with a Special Ink Cartridge. It is a total waste of money otherwise.  I wish that had been made clear in the description.,negative
105248,I used this software to update my Quicken Deluxe 2009. I hate it.  All the reports that you use to be able to access with a click is almost impossible to access.  I will delete this program and return to the easier to use 2009 version.,negative
70574,"I'm a Mac, but I like Visio and got it through my company inexpensively.  Too bad I had to buy this, but that's how it goes...",negative
115533,Don't bother with this if you can afford to buy a used edition of the real thing.,negative
78946,I upgraded a laptop to Windows 8 about a week after its release in October.  I hate this operating system so bad that I seldom even turn it on.  I've got a couple of other computers with Windows 7 on them and I just use one of them.,negative
19739,"Doesn't protect against malware. My 8 month old pc is infected, and will cost us $300 minimum to repair.",negative
47196,I don't like it. I am going to put Windows 7 on my computer until a new version released. Thanks.,negative
85979,this product is a major disappointment if you have papers already written and want to clean up citations and apa format. what a waste of money.,negative
108118,"I'm still waiting for delivery.....  What happened?  Sold out?  If I don't get it pretty soon, I want a credit on my MC",negative
40992,Unable to use on my version of computer. My bad.,negative
60909,DON'T DO IT !  You will be sorry  and lighter on the weight of your digital money remaining in your account.,negative
38955,Package all destroyed...cd roms don't work . Really crappy item.,negative
126866,"You don't need to be a student or to own your home to get the Home and Student version. Any one can get that version. Microsoft doesn't enforce the student part and by home, they mean where you live.",negative
6895,The picture quility is horrible and the longer the movie the worse the picture quality,negative
107467,"As always, Apple products are elegant and easy to use but this version doesn't offer much of an upgrade over the previous version, so where I really like the software and it works as advertised without fail, I feel it was a bit expensive.",negative
13535,Love the software.  Hate the money grubbing company.  I hope Intuit sees the error of their ways.  Bring back Schedule D to Deluxe.,negative
36991,"Dragon works but is so cumbersome to use that I eventually uninstalled it.  The built-in dictation feature in Android is simple, accurate and essentially free.  Don't bother with Dragon.",negative
1355,Customer support is horrible. You will buy software and when it doesn't load call Tech support - I WARNED YOU !  Microsoft speech rec is free!,negative
60871,it worked great for the first six video then it took a sum .even the support pop up decided that it didn't want to work. time to look elsewhere. this is a waste of 49.95,negative
4608,"Worst capture option out there if you plan on streaming.<br />It comes with terrible, unreliable software, and locks you out of using it with other broadcasting software.<br /><br />0/10 Don't buy this dreck.",negative
50322,Don't buy...<br /><br />1. Irritating Customer Service<br />2. Don't believe in Rebate. They cheat you<br />3. Slow the PC.<br />4. Didn't protect my Laptop from simple virus,negative
22141,It doesn't keep the coffee hot more than two hours,negative
74324,This program is a complete waste. It appears to have been programed in 1987 and is less helpful than a goggle search would be.,negative
11618,"Junk - don't waste your money, looks to be burnt by someone in their basement.",negative
80812,"Apparently (my IT guy shared this with me) this comes up a lot with JumpStart software.  It says it works with Windows Me, but it doesn't.",negative
131710,window washer is for lazy people that can't open =internet options= and click the delete keys<br />Don't be lazy & save $30.00,negative
52508,The number they give to activate the produc t.  It doesn't work. It's outdated. It won't install.  It's unusable.  It won't work,negative
124789,Bought this program. Intalled it. Tried to copy home dvd movies. Roxio locks up. reboot. still doesn't work. Piece of crap software. save your money and go buy Nero.,negative
110423,"This is actually a collection of a bunch of different ASL programs. That might sound good at first, but it's not. They are all over the place as far as quality, and most of them won't install on my 64-bit Vista machine. Waste of money for me.",negative
11095,"This is not TurboTax Deluxe 2014, it is TurboTax Deductions and Homowners Deluxe...big difference.<br />If you are wanting TurboTax Deluxe Home and Business 2014 don't get this version even though Intuit will update at no additional charge.",negative
52138,"This was not what I wanted they sent me a card, not a cd and didn't advertise it in this way.  If your computer don't have Internet you won't be able to install it.",negative
128538,Oh--my--gosh is this awful. I have used ACT for about 5 years and have never had a problem. Until yesterday. Make sure you have at least 1G of RAM or else it runs unusefully slow. I can't use it. Unless you MUST upgrade don't get it.,negative
102149,"This software is so cheesy. It's horrible, most of it looks like a child made them. It hardly has anything to choose from. I feel like I was cheated with the item.",negative
134453,"What a disappointment. What a waste of money. I can find data faster using the 'analog' method, i.e. visiting the public library. I'll NEVER buy software from Britannica again.",negative
3413,"This didn't work on our computer, even though it says we should have the proper specs. Very disappointing, and basically a waste of money. They should make it in a more updated version.",negative
68892,"Very bad, complicated game for kids, no a good option.<br />I had very hard time to understand many things.<br />Waste of money, and my son was upset...",negative
28657,Hard to understand how to use and the kindle app doesn't work at all. You also have to open your connection to the world or put up with their error message,negative
43892,This product is defective.  It tells me to make sure I click the agree box in the user agreement but it doesn't have a box on the agreement page.,negative
42195,"It does not load, no matter what you do on Windows 7 or XP.  Don't buy this product it is a waste of time.",negative
48629,Worthless don't have the software it clames to have.you talk about overpriced and the shipping cost as much as this junk softwareI would never purchase this item again,negative
121364,"I hate it. It offers no real advantages over XP, is slower, works with less stuff, and keeps freezing up. I'm downgrading to XP...",negative
98713,"I thought I'd give this software a try and it really let me down.  Don't buy it!!!  The preview screen of your resume is too small to even see and edit.  Seriously, spend more money on decent resume software.",negative
70272,"some of them ports worked , some didn't sending it back more trouble because I'm disabled and don't drive anymore ,<br />that part is not their problems, it just doesn't work the way it should,my fault.",negative
77517,"It is easy to use and great for beginners. But, it doesn't include the cables.  Once you've bought the device, you also need to make sure that you have HDMI cables and/or component cables.",negative
60739,"hated it ...terrible, difficult to use, the software crashes all tthe time, very inconvenience, will never buy this product again",negative
111632,This was a waste of my money. Have the creators ever been to a casino or played a EFX slot game? All the games are the same with different pictures. I played for 10 minutes realized that.... and uninstalled.I wish I could give it back.,negative
63984,"I had a functioning Roxio Creator 2011 and then all of a sudden it wouldn't function! When I contacted Roxio, the only response was &#34;they don't support that product anymore&#34;! I expect more longevity with software.",negative
124572,This program is horrible! Don't waste your money ... it would take to long to detail all the problems with it. This is one software that I wish was returnable ... The box and description are worth much more than the contents.,negative
49209,Rip off! Don't fall for it. Dan tells tales then charges you for his mistakes. He is pure greed.,negative
57962,"I bought this as a Christmas gift and 3 of the 4 disks would NOT even  install!  When I tried to contact Wrebbitt, Hasbro, Amazon,and wharehouse for replacements NO ONE would do this.or admit their product was bad or replace them!",negative
45607,hate mandatory spend some money updates. i pay annually for payroll but that wont work if you dont buy new base software every 2 years,negative
38229,CD key was not valid. Wasted $100 on this. I wouldn't reccoment buying this os.,negative
73738,was not what I expected ... I wasted my money on this one...still will try other products in the future,negative
25593,Slows the computer down so bad i DELETED IT.,negative
53533,I tried to install on 3 computers both pc and mac and it would not work. don't waste your money,negative
5545,I cannot find the product key nor  some of the numbers I try to use don't work to see if I have found the key.<br />I want to return it or get it fixed.  Microsoft is a joke to contact.,negative
26040,"did not load into my computer correctly. game is not complete, because I had it before in it's full mode. I don't even play it and I love it. No options show up.",negative
60251,"This program doesn't work well for transcription of mp3 files. It may work for speaking directly, as long as you speak slowly and clearly, but the program is very picky about how well it understands.",negative
49437,PROS: NOTHING<br /><br />CONS: EVERYTHING<br /><br />DON'T BUY THIS OPERATIN SYSTEM IS USELESS YOU WONT BE ABLE TO PLAY GAMES ORY ANYTHING ELSE THIS IS TRASH!!!<br /><br />DONT BUY!,negative
66992,"It is not worth getting, you are better off ordering the home edition. It doesn't even come with Office so no real difference. Its only good if you ever need to reinstall windows, but again you could just use the cheaper versions.",negative
46626,The games are not very good and the program is outdated. Bad graphics and the cover picture is deceiving. The games shown are not on the program,negative
7270,Doesn't do all the stuff I wanted it to. Which is sad because I've used print shop for years I'm really disappointed in this . Not worth the money i spent on it,negative
14714,"It cost me 150 to remove the virus Norton did not catch. I browse the Net normally, don't go to weird places.",negative
49776,Bought in advance and set aside - opened to start taxes to find CD is cracked with straight line from center to edge and will not load.  Cannot exchange.  $80 wasted.,negative
63595,I was very disappointed. The disc don't do nothing for my hp. The results are the same after using it.<br /><br />  Sad buyer,negative
128854,Do not buy this product. It will damage your son or daughter's eyes. The image are jiggling. Even me cannot stand them. My daughter also found it is not fund to play with it. So do not waste your money.,negative
117788,"I used quite a few such programs over the years, including Kaspersky in 2008. This one is the worst I ever had: protects when there is no need for protection and doesn't protect when it should.",negative
14524,messed me up pretty bad.  Cancelled out all of the pdf files I had and I wound up taking it out and reinstalling my old pdf.,negative
116529,All this thing does is let you copy an unprotected DVD. Very limited functionality.  I need to burn a DVD from video files on my PC; this software doesn't do that.,negative
67347,this product didn't work for me it does not work on windows 8 it is not compatable kinda waste of money on my part it did not teach me anything,negative
128467,"The product is good in features, but very unstable.  It crashes easily.  Good to play with for kids, bad for serious users who want to edit videos.",negative
22228,"Would not install on either of my laptops, therefore useless and a waste of money. My laptops are Windows 7 and 4GB RAM. I give this product a -30.",negative
30271,"Essentials works if you have XP. Windows 8.1 would not make it compatible, I tried all compatible setting offered by 8.1 for 3 hours. What a waste of a good program.",negative
26599,I was lied by NERO www side. they are not inform anywhere that program does not make copy of the protected DVDs. I've wasted about 50$ for update . DO NOT BUY IT,negative
16294,This product will not install. It keeps saying &#34;software didn't install correctly&#34;. I've gone to the website for support as directed and it doesn't address this issue. I'm running windows 8.1.,negative
114941,After close to a year of using this product I still find it frustrating and inferior to past versions.  For the most part I don't like the menu structures.,negative
120677,Despite the fact that Quicken claims Vista will support this software - and after spending hours trying to install it - this software does not work with Vista. Don't waste your time.,negative
129414,They make a big deal about respecting copyright.. yet this software does not help the honest user make backups of their DVD movies.<br /><br />Horrible.,negative
129880,"I have a shared drive on a small network running XP. Ghost is an old DOS program which doesn't like shared drives, doesn't like networks and doesn't like XP. Strongly recommend purchasing something else for this application. <br /> <br />P.H.Woods",negative
58595,The questions are very poorly written grammatically and content wise.  I wouldn't even give this away it is so bad.,negative
107018,I do not like quick books pro. I have used it for class for 2 semesters and just found out that it doesn't have an adjusting entries check box so I can't do an adjusted trial balance on it. I would NOT recommend this product to anyone else.,negative
25357,not what I expected.  It is more for personal use than business.  It doesn't work for me.  A waste of money.,negative
119891,"Yuck. I've used Dragon Naturally Speaking for windows and it's worked OK - not great, but at least its usable. This, however, is horrible. There's no ability to train it and correct its mistakes! I'm returning it today.",negative
80113,"Players looks brain dead, voices and speech very poor.<br />Much more some times the declarer bids with &#34;nothing&#34; in his hands.<br />too bad there is no Zero star available!",negative
18823,"I purchased the wrong version. I meant to buy the version with state included, but instead bought this on accident. I paid $30 for the disc, then another $40 for state when I could have paid $40 for the combo. My Bad! But still shame on Turbo Tax.",negative
33902,"hard to use, to much stuff I don't want",negative
104973,"Don't waste your money, This is built in to Windows 7!  Windows 7 Speech Recognition is included in all versions of Windows 7  And works just as well!",negative
858,Waste of money as its doesn't work on newer versions of iOS.,negative
71824,Cannot find any tutorial locally. Cannot use product. unable to find anyone with Mac who can teach me. Total waste of 300+ dollars.,negative
10394,MacAfee will tell U that something is not correct but they don't say how to fix the problem!,negative
108347,"This is open office just rebranded as \\""office suite 2010\\"", no wonder they didn't show screen shots, BECAUSE IT'S FREAKEN OPEN OFFICE!!! what a waste of time -_-",negative
63087,"I should have ordered this from the manufacturer as it covers many other computers...did not work in my case. My tech also told me it was a bad idea...I felt it was misrepresented as well as I thought it was specifically for my laptop,",negative
104847,"Installed this software on a Vista laptop but it was impossible to register for a license key.Kept getting errors.  Support or lack there of, is a joke.Don't waste your time or money !",negative
20396,"Disc would not work, total waste of money on this one.",negative
61797,Piece of garbage software. It doesn't play Blu-ray TV shows and movies on my old HP notebook computer running on Vista 64 bit when first installing. Not happy about this! I wasted $110.00 on this piece of worthless junk!,negative
31200,What a piece of trash the new version is.  Don't even consider this program or company. They do not stand behind their product.  Terrible experience after upgrading.,negative
33182,The actions are simply waste of money. I regret paying money for something that does not worth a dollar,negative
95097,"This is a very user unfriendly program that crashes on occasion. I'm not a novice and have used many programs over the years and this one is not serviceable at  all. I wasted my money, save yours and getting something else.",negative
76576,Agree with every other review here.  Do not waste your time or money.  Somewhere there is a T&B power-user thriving on this program.  It's not me and the odds are it's also not you.,negative
17931,"Unless you're a techie, or have a Mac, don't bother with this product.",negative
72404,"Don't bother.  In my oinion, this prroduct is not worth the money.  I wish I had spent the extra money and gotten the better version.",negative
89847,"This item isn't worth the money. This item doesn't work with a bean, I wouldn't suggest this item to anyone.",negative
90718,"It doesn't work on my computer.  I was informed that something inside the computer had to be changed before it would work. I thought it worked on ALL computers, but I guess I was  wrong.  So I have it, but can't use it at this time.",negative
111816,"The software doesn't install, the company doesn't answer emails, the website no longer sells this version or any other version. If you enjoy placing and returning orders, this product is for you. Thanks, Amazon!",negative
67189,I ordered this from another site because it was on sale and now I see why it was.  None of the adapters fit ANY of my sinks!  $8 thrown in the garbage.  DON'T BUY!!,negative
21966,"Ordered XPlane10 from Amazon and it would not install correctly, it crashed my PC. I sent it back for<br />a refund. I will not recommend this Sim to anybody, just a waste of money.",negative
120928,This was the biggest waste of money!  The program does not work like it should and they dont return emails when you have a problem!  Save your money and look elsewhere for a program that works!  You get what you pay for!,negative
101995,This Arthur's Adventure software does NOT work with Windows Vista. Will not install. So don't buy it if you have Vista.,negative
93862,"Junk, Junk, and did I say more Junk????? Don't waste your money on this electronic hunk of inferior junk.  Spend your time and money on something more worth while.  Do your internet research (I didn't) and you will see.",negative
19684,Pain in the a** Don't do it! not user freindly,negative
96110,"It's hard to love a program that always crashes and the producers don't answer your email queries.  The program is unresponsive and doesn't go to parts you want to use, such as convention practice. Way too buggy.",negative
21690,"Thanks for the heads-up everyone.<br />I have also been using Turbo Tax for many years, with Schedule C and D.<br /><br />I will be using H&R Block this year.  And probably next year also<br /><br />Too bad you can't have 0 stars",negative
133108,"This was perhaps one of the worst software packages of any kind that I have ever seen, and as a Technology Analyst I have seen some pretty bad ones. HUGE WASTE OF MONEY &amp; TIME!",negative
47135,Never EVER worked right.....Passwords to protect passwords? Never once did an auto log in......never once captured the right info when claiming to add site for auto log in....JUNK and waste of money...,negative
99223,"This product does not work I suggest that if anyone is planning to purchase this product, DON'T! There is no help from the company technical support with resolving issues and you do not get the opportunity to speak to a person only email.",negative
68652,"Terrible, barely functional and I am beginning to seriously second guess my faith in Norton products.  Slow, not worth the money let alone the time, don't buy this !",negative
41913,I hate not having a CD.  Tryed to down load three times No go. Tryed customer support No go. Just junk. Just give me a disk/CD anytime.,negative
123148,"This is an old game, does not work well on XP and will not load at all on my new powerbook MAC as it has an Intel chip. I wasted my money and my daughter is upset...beware.",negative
29812,Was not clear this was not Mac compatible. Waste.,negative
83187,"Tech support is from India, they don't listen to anything you are saying and I couldn't understand them.  Bad customer support, disk check froze and gave now way to cancel process.",negative
33847,"Terrible information.  It is good for fingerspelling foundation, not the advanced one.  I don't recommend you, ASL teachers or reseachers, to buy this.  It's good for basic fingerspelling to learn.",negative
131183,"Good:  Organizes your email better than Office XP<BR>       Cool looking interface.<BR>Bad:   Crashes often, especially if you are using the business <BR>       contacts account software.<BR>       Not enough new features to make it worth upgrading",negative
58724,waste of money I guess the cheap price says it all I have yet to be able to use this product,negative
97500,This software got none of my spellings right! It is a total<br />Wastes of time and money. Save yourself the trouble!,negative
90303,The disk is broke and the box too. Too bad attention on the part of the sellers. . . .,negative
21118,Hard to work with; repeated attempts to have it recognize words is fruitless.  Very frustrating.  Visual tips horrible.,negative
132633,"The ide, the compiler and the whole package itself is great. The shame is that what microsoft calls c# is only java... Too lame... By the way it's as good as java, so it has all its pro and its bad sides",negative
94709,The WORST company to deal with. I usually do not write reviews but this company is bad. Your better of dealing with any other company or product than this one. Their service is terrible. No response by phone or e-mail.,negative
133748,"I fell asleep listening to this it was so boring, I thought it would have helpful things that I didn't already know but it didn't.  DON&quot;T BUY THIS, it is a waste of money.",negative
7378,Stupid! Waste a lot of my time looking for the series number.,negative
125581,I bought the Reader Rabbit Toddler and pre-school because it was highly recommended but I don't see what all the fuss is about.  It's OKAY but nothing spectacular (in my opinion).  My 3-year-old likes to use it every once in a while.,negative
6945,"Too much stuff I don't need, makes it run slow, but they force you to buy every three years or it doesn't work",negative
68908,this does not work on the new windows 8.....another waste of money for me. not worth sending back. I did ck ahead and was told it would work. NO!,negative
58559,this is a pain it is imposible for installing it I wasted my money with this product I do not recomended,negative
117439,"This game will NOT work on a Mac, as they advertise. It crashes constantly and was a complete waste of money. Stay away.",negative
120970,This is the worst software for kids learning Spanish- I've gotten much better just off the internet.  PLEASE- do not waste your money.,negative
103165,Software filled with bugs. There is NO customer support. I was on hold for a half hour and gave up. The online site doesn't function correctly. Impossible to leave any communication. Don't waste your time or money!,negative
88944,"hate it! it really messed up my laptop,and put in a constant frozen zone. Had to uninstall all of it. Waste of money",negative
107813,"This disc will not download.  I just switched computers, but a different disc comes right up.  This disc asks if I want to create a new disc!  It doesn't give me the option of running it.",negative
106419,"I was really excited to get this software for my wife for christmas.  However, when I opened the package to install it on my computer the CD was broken.  I cannot install lightroom and now I am out 80 bucks.  Can I return it?",negative
95306,DON'T BUY I TRIED DOWNLOADING THE DRIVER SUGGESTED....NOTHING<br />AMAZON NEEDS TO PULL IT AND WILL TALK TO WALMART TOO<br />WISH I WOULD HAVE READ THE REVIEWS BEFORE I BOUGHT,negative
48785,"I was grossly overcharged, amazon, 39.00, extra state 47 dollars, 49 dollars for I don't know what, 44 more dollars for again I don't know what and finally 30 dollars for a routing fee. you got me this time but never again",negative
113757,Unless you need to build an entire Office solution using Access and VBA the Microsoft Office is just a gouge.    Plus I hate the Ribbon. Bring back menus and toolbars.,negative
128139,I bought this for the fact it said I could made dvd type photos. I have searched every inch of this program and cannot find out how to do that.  I feel I have now wasted my money on this.,negative
63986,"Had an IT guru here too and even though all the specs on my pc match the requirements, it has just decided it doesn't want to be compatible anyway.",negative
26160,"Load of rubbish. Came with my PC. Can't even resize images with this. If this is what you are given in order to tempt you into upgrading, God help them. Does nothing like any editor I've used before.",negative
119661,"If you don't have much money and lots of time on your hands this program will work but, they could have made it alot better. I guess that's why they keep making up grades LOL.",negative
88970,"This is the worst software ever, and I mean it. I thought nothing could top how bad vista was, now this. I wish I had my windows 7 back!",negative
79232,Beware: the shift key doesn't work on the Mac. This substantially reduces the value of the program if you use Macintosh.,negative
130436,I have never liked any Norton product. There has alway been something out there that was far better.  This product is junk and their support is a joke.  They can't understand you and you can't understand them.  What a total waste of time and energy.,negative
123662,"This product was so lame. Microsoft Word offers more publishing features, graphics, etc. Please don't waste your time or money on this.",negative
31310,"This thing has a really klunky user-interface.  There must be some progression of lessons, but I couldn't figure it out.  It's not self-explanatory, and it doesn't come with instructions.  I gave up.",negative
92322,It doesn't start on automatically.  Had to install it 3 times and finally called Norton CS. I wouldn't buy this again.,negative
106230,I purchased this and thought it was a Bourderbound product. I don't like this as much as the other family tree maker.  I have a hard time inserting pictures etc.,negative
93594,I read several reviews stating what an improvement in speed this was from windows 7. Just the opposite. I suppose the graphics would be nice if I had a touch pad. But I don't.I uninstalled it after 1 day.,negative
113277,"Save your money and time- I've had over 20 minute hold times for their customer service before I give up.  In order to cancel your subscription, you can't do it online, you have to call their HORRIBLE customer service and try to reach someone.",negative
29107,"I was wrong it will not work on window's 7, only on windows95,sorry for the bad info",negative
71362,I have a previous version on my computer that I have been unable to remove.....and this purchased version will not install over the previous version. Too bad the previous version was decent as a parental control.,negative
46062,Purchase this solfware for my small buisness but have problem with submitting my taxes.. Bad solfware.. Not recommend not worth it,negative
115047,Do not buy from this seller!!   Recieved package today and it was sealed but would not activate and showed expired when i put the disk in.In other words a waste of money.Be wary of this seller.,negative
43165,I really hate this software. It is not easy to use and I think I may just throw it in the trash!,negative
29351,"Doesn't work with Yosemite. Not at all. At this point in time, it's a total waste of my money. I hope that software updates will eventually fix it.",negative
13226,"Company was not clear on system requirements for OSX.  You have to be above 10.6 or above with Intel processor.  I have a Mac G3 which doesn't accept the disk.  (They stated it would work with Power PC's, but not all of them)",negative
21252,If you have a Mac don't bother,negative
35944,You don't need it!  Windows 7 has the function built in.,negative
20137,My Drive could not even detect that the disk was loaded.  My drive is fine with any other disk.  A big waste of time and money.,negative
110210,"Can't order from over seas, what a waste of my time. Nothing more to say than I'll spend my cash elsewhere.",negative
101787,"Have the correct system requirements to run this program, installed correctlly, but does not run on the computer.  Waste of money.  Bummed out!",negative
20154,"Payroll 2015 gives a &#34;UXP Error&#34;. According to Intuit, this is happening for many customers and they don't know how to fix it.  Be cautious about buying this.",negative
132271,"Although the product page says &quot;usually ships in 24 hours&quot;, my order placed 1/9/03 is now scheduled for delivery by 2/28/03!<BR>So don't order this product if you're in a hurry.",negative
54168,"The documentation is virtually nonexistent.  What does this product actually do?  It won't undelete any files, that much I know.  OS X comes with its own disk checker and corrector.<br /><br />My advice: Don't waste your money.",negative
83008,Don't waste your money.  I had a terrible time getting this to record clearly and I have a fairly new laptop.,negative
128591,"It cost less but took a whole day just to burn a dvd to cd, I don't recomend to but it. I have a Windows Xp Pentium 4, and this software is the slowest software I tried",negative
85353,Cannot get the update to install. Was told by H&R Block that I would have to buy new software and cannot return this because it is over thirty days old. What a waste!!!!!!!,negative
80774,"Having MS word to be so HUGE is not a good thing; ONE note is really irritating. It is after all a MicroSoft product - neither good nor really bad!<br /><br />Word Perfect is a superior product; however, it takes a great deal of practice to use!",negative
93414,"This was a real waste of money, what a poor flakey product. Microsoft should be ashamed of itself. Don't buy this.",negative
25162,What kind of product doesn't work with the best Mac out there? I have Mac trash can and the freaken mic doesn't work!! Freaken frustrating product!!!,negative
59672,I've had to factory reset my laptop (dell) 3x now.  This is the worst program I have ever used.  A waste of life.,negative
64730,"nothing in this program that isn't found in a thousand free programs, Don't waste your money.It is such a Pity",negative
58246,that s*** is garbage..i don't recommend it to anyone...that stupid thing don't teach exactly the right thing after i bought it i regret it..s*** is just retarded,negative
64710,"Mac Mail is much better than Outlook, which is buggy. It is a waste of money, you pay a premium price for this software that comes with Outlook. Buy Office for the Mac without Outlook, I highly recommend it. You'll save money...",negative
